Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
05495455,MDA SPACE AND ROBOTICS LIMITED,86,449558,0.503,0.503,,Medium,06/30/2005 00:00:00,"Serving the world from our canadian home and our global offices, mda is an international space mission partner and a robotics, satellite systems and geointelligence pioneer with a 50-year story of firsts on and above the earth. today, we're leading the charge towards viable moon colonies, enhanced earth observation, communication in a hyper-connected world, and more. together with our many intrepid partners, we're working to change our world for the better, on the ground and in the stars.",mda.space,OX11 0GD,"Robotics and Autonomous systems, Telecommunications","Robotics and Autonomous systems: Space, Telecommunications: Satellite Communications",65809.6,0,,0
07114545,AIRBAND COMMUNITY INTERNET LIMITED,765,5811910,0.42200000000000004,0.544,0.3,Large,12/31/2009 00:00:00,"Alternative broadband for rural homes across the uk: devon, somerset, oxfordshire, shropshire, herefordshire & wales. broadband just got good.",airband.co.uk,WR9 0LW,Telecommunications,Telecommunications: Fibre Connectivity,,16,2021-10-01,0
07553926,COUNTYNET LIMITED,31,2130409,0.307,0.307,,Small,03/07/2011 00:00:00,With over 30 years experience countynet offer only the best service for all electrical and data installs. contact the experts today 01604 552970,county-net.com,NN5 7QS,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Site Services",,0,,0
11892854,RURAL OPTIC INFRASTRUCTURE LTD,220,122307500,1.948,1.124,2.772,Large,03/20/2019 00:00:00,"Alternative broadband for rural homes across the uk: devon, somerset, oxfordshire, shropshire, herefordshire & wales. broadband just got good.",airband.co.uk,WR9 0LW,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
08597161,AIR BROADBAND LIMITED,35,2424975,0.671,0.671,,Small,07/04/2013 00:00:00,"Alternative broadband for rural homes across the uk: devon, somerset, oxfordshire, shropshire, herefordshire & wales. broadband just got good.",airband.co.uk,CB25 9HR,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
06783485,GAMMA NETWORK SOLUTIONS LIMITED,147,55834800,0.255,0.337,0.173,Large,01/06/2009 00:00:00,"Gamma telecom | we combine voice, connectivity and mobile services into unified communications to keep businesses moving forward.",gamma.co.uk,EC3M 7AF,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Network Providers",,0,,0
12792126,BRSK LIMITED,802,10728530,8.097,2.581,13.613,Large,08/04/2020 00:00:00,"Brsk is an independent full fibre broadband network provider. 14x faster than average uk broadband speed, using fibre only optic cables. contact us today.",brsk.co.uk,W1W 7LT,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,259,2023-08-01,0
09523974,MULTICONNECT COMMUNICATION SERVICES LTD,36,2033120,0.458,0.458,,Small,04/02/2015 00:00:00,Multiconnect communication services offer bespoke solutions for structured voice and data cabling and cater for all business requirements from the initial planning and design process and consultations right through to the installation of the required systems and after care.,multiconnectcommunications.co.uk,NE3 2EF,"Data Infrastructure, Telecommunications, Electronics Manufacturing","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Site Services, Electronics Manufacturing: Communications",,0,,0
06472696,4COM NETWORK SERVICES LIMITED,308,132991348,0.46950000000000003,0.544,0.395,Large,01/15/2008 00:00:00,"Here at 4com, we pride ourselves on delivering business improving phone solutions and have helped over 15,000 customers in the uk. see how we can help you",4com.co.uk,BH1 3NE,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
11738914,ZZOOMM PLC,1072,8992500,1.6455,1.351,1.94,Large,12/21/2018 00:00:00,Reliable zzoomm full fibre broadband with speeds from 150mbps up to 2gbps starting at £33pm. rated excellent on trustpilot.,zzoomm.com,SE1 2AU,Telecommunications,Telecommunications: Fibre Connectivity,,200,2021-10-01,0
10285348,GRAIN CONNECT LIMITED,378,3873707,1.2525,1.1,1.405,Large,07/19/2016 00:00:00,"Get a better choice for your broadband! grain connect delivering a reliable and speedy connection, with no in contract price rises.",grainconnect.com,CA3 0JG,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
10844874,4COM GROUP LIMITED,225,15424000,0.581,0.581,,Medium,06/30/2017 00:00:00,"Here at 4com, we pride ourselves on delivering business improving phone solutions and have helped over 15,000 customers in the uk. see how we can help you",4com.co.uk,BH1 3NE,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
07983353,ZEST4 GROUP LIMITED,58,16863117,0.1225,0.11,0.135,Medium,03/09/2012 00:00:00,"Zest4 are a channel-focused wholesale provider of unified communications solutions for resellers across the uk. mobile, cloud telephony, iot & more.",zest4.com,SK9 1NY,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Network Providers",,0,2023-01-01,0
SC582522,GOFIBRE HOLDINGS LIMITED,362,0,2.223,2.223,,Large,11/27/2017 00:00:00,Gofibre are digging state of the art full fibre networks across scotland. go for ultra fast ultra capable and ultra local.,gofibre.co.uk,EH3 8EG,Telecommunications,Telecommunications: Fibre Connectivity,,174.5,2022-01-01,0
04932303,DATAFLOW NETWORK INSTALLATIONS LTD,27,1515908,0.275,0.275,,Small,10/15/2003 00:00:00,,dataflow.uk.com,LS11 9RT,"Data Infrastructure, Telecommunications, Electronics Manufacturing","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Network Providers, Telecommunications: Site Services, Electronics Manufacturing: Communications",,0,,0
09187893,TRUESPEED COMMUNICATIONS LTD,275,10170632,0.3935,0.252,0.535,Large,08/28/2014 00:00:00,Ultrafast broadband with prices from just £29.99. switch to truespeed's full fibre optic today for guaranteed speeds of up to 900mbps.,www.truespeed.com,BA2 3DP,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,175,2022-01-01,0
03601393,4COM CUSTOMER SERVICES LTD,340,131858802,0.243,0.258,0.228,Large,07/21/1998 00:00:00,"Here at 4com, we pride ourselves on delivering business improving phone solutions and have helped over 15,000 customers in the uk. see how we can help you",4com.co.uk,LS11 5QR,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
08428499,TRILEC LIMITED,25,3993178,0.331,0.331,,Small,03/04/2013 00:00:00,Electrical and data installation and maintenance services in the south west of england.,trilec.uk,BS29 6HS,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Site Services",,0,,0
05869065,SOCHITEL UK LTD,37,50834350,0.378,0.346,0.41,Large,07/06/2006 00:00:00,Send airtime and data to over 450 networks and stay connected with your friends and family. with the best rates and no hidden fees!,overseastopup.com,KT13 8AH,Telecommunications,Telecommunications: Network Providers,,0,2016-07-01,0
07006157,FRONTIER NETWORKS LIMITED,66,10586121,1.121,1.121,,Medium,09/01/2009 00:00:00,"We build solutions for telecommunications, utilities and private companies. we are specialists in underground and overhead engineering works, using innovate solutions, to deliver cost-effective networks for our customers.",frontiernetworks.co.uk,YO25 8HG,Telecommunications,Telecommunications: Site Services,,0,,0
12008248,NETOMNIA LIMITED,390,25239475,2.5875,1.726,3.449,Large,05/21/2019 00:00:00,"Netomnia is investing in fibre to the premises (fttp) infrastructure across the uk, enabling access to broadband speeds of up to 10 gbps. find out more here.",netomnia.com,GL20 8GD,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,381,2023-03-01,0
07476617,GIGACLEAR LIMITED,1029,43894542,0.29000000000000004,0.274,0.306,Large,12/22/2010 00:00:00,Home,gigaclear.com,OX14 1UQ,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,2228.73,2023-12-01,0
10781202,KTM ONLINE LIMITED,99,120567162,0.249,0.235,0.263,Large,05/20/2017 00:00:00,"Get the best mobile phone deals on ee with free next day delivery from metrofone - an ee approved partner. all the latest handsets available, 5 star service with free gifts and cashback - order online now.",metrofone.co.uk,HP10 9RS,Telecommunications,Telecommunications: Network Providers,,0,,0
11325193,TREND NETWORKS LIMITED,47,39545000,1.1195000000000002,0.099,2.14,Large,04/24/2018 00:00:00,"Data cable, network & telecom/enterprise testers by trend networks. certifiers & verifiers for lan/wan installation & maintenance. cctv & poe solutions.",trend-networks.com,HP11 1HE,Telecommunications,Telecommunications: Site Services,,0,,0
05494561,COMVERGENT LIMITED,218,42124881,0.314,0.347,0.281,Large,06/29/2005 00:00:00,"At solutions 30 we make sure they do! our 11,000 engineers are here to help you adopt new technologies and ready to step in when they let you down. we make things work. we make sure new technologies work for our customers.",solutions30.com,CH4 8RH,Telecommunications,Telecommunications: 5G Radio Access Network,,0,,0
07222543,HYPEROPTIC LTD,2961,133764925,0.28200000000000003,0.26,0.304,Large,04/13/2010 00:00:00,Hyperfast & super affordable fibre optic broadband. over 18x faster than the uk's average broadband speed. check out our fibre broadband deals today!,hyperoptic.com,W6 7JP,Telecommunications,Telecommunications: Fibre Connectivity,,50,2018-11-01,0
08657390,FOUND ENTERTAINMENT LIMITED,28,966832,0.371,0.371,,Small,08/20/2013 00:00:00,"The found is a talent management company founded in 2014 by alice russell and francesca zampi, positioned in the sweet spot between traditional and digital media.",thefound.co.uk,EC1R 4RN,Telecommunications,Telecommunications: Broadcasting,,0,2018-01-01,1
01612286,CRADLECREST LIMITED,12,23069044,0.242,,0.242,Medium,02/09/1982 00:00:00,"Suppliers of pharmaceutical and medical supplies to the onshore/offshore oil & gas, commercial maritime and emergency services industry for over 25 years. ppe & test kit suppliers",wellsoffshore.co.uk,CR0 4UQ,"Marine and Maritime, Telecommunications","Marine and Maritime: Professional services, Telecommunications: Satellite Communications",,0,,0
07128049,BOREALIS MARITIME LIMITED,116,41541822,0.38749999999999996,0.366,0.409,Large,01/18/2010 00:00:00,Managing maritime assets for financial investors,borealismaritime.com,SW3 1DP,"Marine and Maritime, Telecommunications","Marine and Maritime: Professional services, Telecommunications: Satellite Communications",,0,,0
07429808,7 TELECOMMUNICATIONS LIMITED,30,3004538,0.374,0.374,,Small,11/04/2010 00:00:00,"7telecom – phone, broadband, voip, web services - business telecommunication solutions, phone, broadband, voip, web services",7telecom.co.uk,IG2 6JX,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
06957471,FIBRELAY UTILITIES LIMITED,69,2733954,0.537,0.537,,Medium,07/09/2009 00:00:00,"Welcome to fibrelay utilities ltd, we offer the design & installation of cable networks and business connectivity.",fibrelay.co.uk,EN11 8TL,Telecommunications,Telecommunications: Site Services,,0,,0
07849963,VONEUS LIMITED,390,8232702,0.6605,0.607,0.714,Large,11/16/2011 00:00:00,"When you join voneus, you become part of our connected community that works to get you fast rural broadband, and keep you online.",voneus.com,N14 6PW,Telecommunications,Telecommunications: Fibre Connectivity,,43,2024-06-01,0
12580771,GIGALIGHT LIMITED,62,5028032,0.768,0.768,,Medium,04/30/2020 00:00:00,,gigalightuk.com,LE3 8DG,"Telecommunications, Electronics Manufacturing","Telecommunications: Fibre Connectivity, Telecommunications: Site Services, Electronics Manufacturing: Communications",,0,,0
07796486,AUSTRALIS MARITIME LIMITED,32,1651641,0.335,0.335,,Small,10/04/2011 00:00:00,Financing maritime assets in partnership with institutional investors,australismaritime.com,SW3 1DP,"Marine and Maritime, Telecommunications","Marine and Maritime: Professional services, Telecommunications: Satellite Communications",,0,,0
11602319,QUANTUM COMMS GROUP LTD,63,4344657,0.553,0.553,,Medium,10/03/2018 00:00:00,Quantum comms is a specialist telecommunications and infrastructure provider with over 25 years’ of experience. give us a call or get in touch.,quantum-comms.com,WS15 1LH,Telecommunications,Telecommunications: Site Services,,0,,1
07489096,DATACAMP LIMITED,28,217827417,0.3865,0.168,0.605,Large,01/11/2011 00:00:00,Datacamp is your dedicated server and content delivery network provider. accelerate your website and take advantage of our secure and robust network.,datacamp.co.uk,EC1R 5HL,Telecommunications,Telecommunications: Network Providers,,0.08,2015-01-01,0
10174559,NANO FIBRE UK LIMITED,300,44805,3.27,3.27,,Large,05/11/2016 00:00:00,,nanofibre.co.uk,LE17 5NY,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
10389581,ONESTREAM LIMITED,102,16502827,0.37,0.37,,Medium,09/22/2016 00:00:00,"Onestream offer the uk's best broadband deals with totally unlimited data usage included. with options on 17mbps, 38mbps and 76mbps there's never been a better time to swap your broadband to onestream.",onestream.co.uk,PO15 7FN,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
12703579,CLEAR FIBRE LIMITED,82,5716012,1.345,1.345,,Medium,06/29/2020 00:00:00,"Guaranteed speeds, wi-fi in every room, live from day one. clearfibre works to give your residents one of the best connectivity experiences on the planet.",clearfibre.uk,M4 1LN,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
