Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
12924679,G.NETWORK UK COMMUNICATIONS LIMITED,583,14959787,0.344,0.215,0.473,Large,10/03/2020 00:00:00,"Get full fibre broadband with g.network. with us, you will get 100mbps all the way to 10gbs with our ultrafast, reliable broadband. find your fibre speed now!",g.network,EC2A 2BB,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
05456590,TALIA LIMITED,107,24638109,0.2555,0.37,0.141,Medium,05/19/2005 00:00:00,"Talia provide satellite internet broadband across iraq, middle east and africa. additionally we provide services to broadcast media, technology and training",talia.net,W1U 1ED,"Telecommunications, Electronics Manufacturing","Telecommunications: Broadcasting, Telecommunications: Satellite Communications, Electronics Manufacturing: Communications",,2.71,2001-02-01,0
10086511,ORIGIN COMMUNICATIONS LIMITED,335,45050396,0.347,0.716,-0.022,Large,03/29/2016 00:00:00,"Sse supplies energy, phone and broadband to uk homes as well as boiler cover. see if you could save with our great value tariffs and home services products.",www.sse.co.uk,M5 3TT,"Telecommunications, Energy Management","Telecommunications: Fibre Connectivity, Energy Management: Energy Management Systems",,0,,0
10057745,G.NETWORK COMMUNICATIONS LIMITED,782,16148039,0.61,0.63,0.59,Large,03/11/2016 00:00:00,"Get full fibre broadband with g.network. with us, you will get 100mbps all the way to 10gbs with our ultrafast, reliable broadband. find your fibre speed now!",g.network,EC2A 2BB,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,63.58,2020-12-01,0
SC391588,SOCONNECT LIMITED,52,3633039,0.224,0.224,,Medium,01/14/2011 00:00:00,At soconnect we take the stress away from the it with a comprehensive managed it services built around your business requirements.,soconnect.co.uk,TD6 0SG,Telecommunications,Telecommunications: Fibre Connectivity,,0,2024-05-01,0
11871341,PANGEA GROUP UK LIMITED,70,4437787,1.042,1.042,,Medium,03/09/2019 00:00:00,"Systematically accelerating growth for b2b tech companies by combining unique access to talent, ecosystem intelligence, and verticalized peo.",pangeagroup.com,W1F 8BH,"Advanced Manufacturing, Telecommunications, Cyber, Internet of Things","Advanced Manufacturing: Industrial IoT, Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers, Telecommunications: 5G Radio Access Network, Cyber: IoT Security, Internet of Things: Energy Management & Smart Buildings, Internet of Things: Connectivity Platforms",,0,,0
06773747,LIVE UNION LIMITED,30,1436562,0.231,0.231,,Small,12/16/2008 00:00:00,At live union we believe there’s never been a more exciting time to design and produce events. discover more about our unique approach to events.,liveunion.co.uk,TW11 0HE,"Media and Publishing, Telecommunications, Agency Market","Media and Publishing: Broadcasting Services, Telecommunications: Broadcasting, Agency Market: Creative",,0,,0
05262497,PROJECT SKILLS SOLUTIONS LIMITED,61,3419633,0.203,0.203,,Medium,10/18/2004 00:00:00,"Electrical installation contractor services. specialist at fibre optic, network cabling, heating, ventilation, air conditioning and access control.",www.pssinstallations.co.uk,SS13 1QD,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Site Services",,0,,0
09867219,"NETBRAIN TECHNOLOGIES, LIMITED",32,1485050,0.451,0.451,,Small,11/11/2015 00:00:00,"Netbrain tools can automate network documentation, accelerate troubleshooting & strengthen network security. ✓ try our next-gen network automation software.",netbraintech.com,SG1 2EF,"Autonomy and Robotics, Data Infrastructure, Telecommunications, Cyber","Autonomy and Robotics: Robotic Integration, Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Network Providers, Cyber: Network Security",,0,,0
12820369,49'S (COMPETITIVE GAMING) LIMITED,472,14131348,2.813,2.813,,Large,08/18/2020 00:00:00,"Nep connect (formerly known as sis live) is a leading broadcasting and connectivity provider offering innovative fibre, satellite and streaming services.",nepconnect.live,MK10 0AX,"Media and Publishing, Telecommunications, Streaming Economy","Media and Publishing: Broadcasting Services, Telecommunications: Broadcasting, Telecommunications: Satellite Communications, Streaming Economy: Enabling Tech",,0,,0
10556810,VX FIBER LIMITED,227,5887952,0.617,0.96,0.274,Medium,01/10/2017 00:00:00,,vxfiber.com,ST5 5NH,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,0,,0
09314699,PANGEA CONNECTED LIMITED,51,5521412,0.458,0.458,,Medium,11/17/2014 00:00:00,"Using iot connectivity and solutions, we're bringing data-driven decision making, game-changing automation, and new revenue streams to businesses everywhere",pangea-group.net,WC1R 4JH,"Advanced Manufacturing, Telecommunications, Cyber, Internet of Things","Advanced Manufacturing: Industrial IoT, Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers, Telecommunications: 5G Radio Access Network, Cyber: IoT Security, Internet of Things: Energy Management & Smart Buildings, Internet of Things: Connectivity Platforms",0,0,,0
11486930,SWISH FIBRE LIMITED,7,3334405,1.5330000000000001,0.084,2.982,Small,07/27/2018 00:00:00,"Swish fibre a full fibre broadband provider, bringing truly exceptional connectivity services to homes and businesses in the south of england over the next few years. our goal is clear and simple – to improve lifestyles and enhance communities by instantly connecting people and businesses beyond today’s broadband",swishfibre.com,EC1N 2HT,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
06019292,TIMELINE TELEVISION LIMITED,379,91743293,0.20800000000000002,0.193,0.223,Large,12/05/2006 00:00:00,"Industry leading provider of broadcast technology services. we provide remote production, outside broadcasts, post-production, tv studios, rf and satellite, managed services and systems integration.",timeline.tv,UB6 8XU,"Media and Publishing, Digital Creative Industries, Telecommunications","Media and Publishing: Broadcasting Services, Digital Creative Industries: Film/TV, Telecommunications: Broadcasting",,0,2020-09-01,0
07722775,RAKUTEN SYMPHONY UK LTD,80,8631195,0.289,0.289,,Medium,07/29/2011 00:00:00,Home,altiostar.com,KT13 0NY,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Network Providers, Telecommunications: 5G Radio Access Network",,0,,0
12040248,SWISH FIBRE SERVICES LIMITED,1055,5308276,2.6,2.6,,Large,06/10/2019 00:00:00,"Swish fibre a full fibre broadband provider, bringing truly exceptional connectivity services to homes and businesses in the south of england over the next few years. our goal is clear and simple – to improve lifestyles and enhance communities by instantly connecting people and businesses beyond today’s broadband",swishfibre.com,EC1N 2HT,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
02704890,FREQUENTIS (UK) LIMITED,67,4659172,0.312,0.312,,Medium,04/08/1992 00:00:00,"Frequentis safety-critical communication and information solutions leverage more than 75 years of experience showcasing true leadership in this market. with deep cross-industry experience in civil aviation, defence, public safety, maritime and public transportation markets; the company has built upon its initial control centre voice communications focus to develop deep expertise in these five areas of core competence. the company has driven innovation throughout its history with many ‘industry firsts’. this will continue as the industry evolves, with a focus on user-centric design that considers the controller in all it does.",frequentis.com,TW1 3QS,Telecommunications,Telecommunications: Satellite Communications,,0,,0
FC035351,FRESHWAVE COMMUNICATIONS LIMITED,38,1482200,2.114,,2.114,Small,09/01/2016 00:00:00,"From stadiums and hospitals to skyscrapers and shopping centres, we provide mobile, 5g and wi-fi connectivity infrastructure all over the uk and europe.",freshwavegroup.com,JE4 9WG,Telecommunications,Telecommunications: Wireless Connectivity,,0,,0
11816413,EXPEREO UK LIMITED,25,5344584,0.826,0.826,,Small,02/08/2019 00:00:00,"Expereo is the world's leading internet, cloud connectivity and sd-wan provider, specializing in global managed services for hybrid or internet-based networks. contact us for a free consultation.",expereo.com,W2 6NB,Telecommunications,Telecommunications: Network Providers,,0,,0
05940742,FRESHWAVE SERVICES LIMITED,183,11309724,0.202,0.319,0.085,Medium,09/20/2006 00:00:00,"From stadiums and hospitals to skyscrapers and shopping centres, we provide mobile, 5g and wi-fi connectivity infrastructure all over the uk and europe.",freshwavegroup.com,EC1M 6AL,Telecommunications,Telecommunications: Wireless Connectivity,,0,,0
09090308,CRADLEPOINT UK LTD,190,0,0.624,0.624,,Medium,06/17/2014 00:00:00,"Connect people, places, and things with lte and 5g for a wireless wan. cradlepoint wwan is the freedom to connect your enterprise — anywhere.",cradlepoint.com,TW18 4BP,"Advanced Manufacturing, Telecommunications, Cyber","Advanced Manufacturing: Industrial IoT, Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: 5G Radio Access Network, Cyber: Identity Management, Cyber: IoT Security",,0,,0
09721770,OPIOUS LTD,45,3134668,0.373,0.373,,Small,08/06/2015 00:00:00,We are an independent provider of telecoms and can help to transform the way your business deals with connectivity. call us on 01234 819819 to find out more.,opious.com,MK43 0BT,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, Data Infrastructure: Data Centres, Telecommunications: Network Providers",,0,,0
04356414,ORBITAL INTERNET GROUP LIMITED,132,4466196,0.308,0.308,,Medium,01/18/2002 00:00:00,Orbital net,orbital.net,CT4 5DT,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
10103770,PLEASE CONNECT ME LIMITED,30,570735,0.295,0.295,,Small,04/05/2016 00:00:00,Moving soon? let us set up all your utilities (and find the best deals) save up to £390 on bills - sign up today for free!,pleaseconnectme.co.uk,EC1V 2NX,Telecommunications,Telecommunications: Fibre Connectivity,,0,,1
05495766,MATRIX GLOBAL NETWORKS LIMITED,61,14682305,0.2025,0.206,0.199,Medium,06/30/2005 00:00:00,"Matrix global networks are a leading distributor of fibre optic cables, structured cabling & networking accessories. we offer fibre and copper solutions.",matrixglobalnetworks.com,MK1 1LG,Telecommunications,Telecommunications: Site Services,,0,,0
10586466,WILDANET LIMITED,275,655532,0.885,0.885,,Large,01/26/2017 00:00:00,"High speed broadband for cornwall and the south west at wildanet, we want to give you the freedom to access the opportunities that high-speed broadband provides; whether that’s for your home, your business or your community. check availability high speed … homepage read more »",wildanet.com,PL14 6BT,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,102.93,2023-07-01,0
12157320,CURVALUX UK LIMITED,47,7594118,0.569,0.569,,Small,08/15/2019 00:00:00,Curvalux advanced wireless broadband access & backbone,curvalux.com,S1 2BJ,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,0,,0
05451574,ALNWICK COMPUTERWARE LTD.,84,13515252,0.499,0.499,,Medium,05/12/2005 00:00:00,"Register now • run a web site from a wood • live stream, from a stream • play minecraft from a mountain it’s all possible with rural broadband from",alncom.co.uk,NE66 2GD,Telecommunications,Telecommunications: Fibre Connectivity,,0,,1
11156085,FIBRE ASSETS LIMITED,100,6928500,1.268,1.268,,Medium,01/17/2018 00:00:00,Get full fibre broadband delivered directly to your home. enjoy a flawless connection and faster speeds at fairer prices. find out more about connect fibre.,connectfibre.co.uk,W2 1JG,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,2022-02-01,0
03401975,ALLPOINTS FIBRE NETWORKS LIMITED,645,10875147,0.596,0.822,0.37,Large,07/11/1997 00:00:00,"M12 solutions are a leading supplier of business phone systems. we supply splicecom, mitel & wildix phone systems, ultrafast internet and business mobiles.",m12solutions.co.uk,EC1N 2HT,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
05267904,LANSAFE LIMITED,37,5979798,0.244,0.244,,Small,10/22/2004 00:00:00,"Technology solutions for businesses providing a range of b2b technology & security services to companies across the uk. telecoms, wifi systems & broadband services wigan, manchester, liverpool, ormskirk & southport cctv & alarms and door access solutions supporting the north west including wigan, liverpool, manchester, ormskirk and southport our group services lansafe specialise in i.t, […]",lansafe.co.uk,WN6 9DL,Telecommunications,Telecommunications: Network Providers,,0,,0
06258070,WESSEX INTERNET LIMITED,350,5420297,0.388,0.642,0.134,Large,05/24/2007 00:00:00,"Fibre broadband across dorset, south somerset and south hampshire. local engineers and fttp options for rural homes and businesses. we do full-fibre connections direct to your home or businesses. no bt or openreach lines and poor service, just high-speed fibre broadband.",wessexinternet.com,DT11 8PU,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
04379050,INMARSAT SERVICES LIMITED,38,10753144,0.3315,0.312,0.351,Medium,02/21/2002 00:00:00,"Inmarsat is the leading satellite service provider, offering mobile satellite communication services and delivering reliable, seamless global connectivity.",inmarsat.com,EC2A 1HD,"Marine and Maritime, In-Orbit Servicing and Manufacturing, Space Economy, Telecommunications","Marine and Maritime: Shipping - Workboats, In-Orbit Servicing and Manufacturing: Servicing, Space Economy: Location and Connectivity, Telecommunications: Satellite Communications",,0,,0
09319771,TWENTYFOUR IT SERVICES LIMITED,34,2339613,0.2,0.2,,Small,11/20/2014 00:00:00,Twentyfour it services is successfully bringing its customers in the age of digitalization by providing reliable it support and services to small businesses.,twentyfourit.co.uk,DN4 5PL,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Network Providers",,0,,0
11441177,FIBRENATION LIMITED,72,18732500,1.3034999999999999,0.146,2.461,Medium,06/29/2018 00:00:00,Cityfibre installs full fibre optic cables for homes and businesses in the uk. get connected to your favorite network with fibre broadband near you.,cityfibre.com,WC2E 9HE,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
11320032,CONNECT INFRASTRUCTURE BIDCO LIMITED,25,16947985,0.363,0.282,0.444,Medium,04/19/2018 00:00:00,Cityfibre installs full fibre optic cables for homes and businesses in the uk. get connected to your favorite network with fibre broadband near you.,cityfibre.com,WC2E 9HE,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
06147265,GLOBAL RADIODATA COMMUNICATIONS LTD.,26,45855233,0.2215,0.08,0.363,Large,03/08/2007 00:00:00,,grcltd.net,HR4 7BS,"Space Economy, Telecommunications, Electronics Manufacturing","Space Economy: Communications, Telecommunications: Satellite Communications, Electronics Manufacturing: Communications",,0,,0
03692609,GLOBAL RADIODATA COMMUNICATIONS HOLDINGS LIMITED,26,49522306,0.27599999999999997,0.08,0.472,Large,01/07/1999 00:00:00,,grcltd.net,HR4 7BS,"Space Economy, Telecommunications, Electronics Manufacturing","Space Economy: Communications, Telecommunications: Satellite Communications, Electronics Manufacturing: Communications",,0,,0
06567705,CCN COMMUNICATIONS LTD,250,100332720,0.358,0.391,0.325,Large,04/16/2008 00:00:00,"Experienced utility contractor operating across the south of england, providing all civils and fibre services to network operators and isp’s.",ccncommunications.co.uk,PO13 9FX,Telecommunications,Telecommunications: Site Services,,0,,0
05034183,QUICKLINE COMMUNICATIONS LIMITED,292,2748398,0.2545,0.523,-0.014,Large,02/04/2004 00:00:00,"Quickline use the latest technology to bring fast, reliable broadband to rural areas. we do it with the fastest speeds possible.",quickline.co.uk,HU10 6DN,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,0,2021-04-01,0
04614845,ES MEDIA GROUP LIMITED,415,86563727,0.3175,0.444,0.191,Large,12/11/2002 00:00:00,"Es broadcast provides end to end solutions to the professional broadcast industry, from broadcast equipment sales and equipment hire to systems integration.",www.esbroadcast.com,WD18 8RH,"Media and Publishing, Telecommunications","Media and Publishing: Broadcasting Services, Telecommunications: Broadcasting",,0,,0
11926742,CUCKOO INTERNET LTD,165,5233691,1.541,1.541,,Medium,04/04/2019 00:00:00,"Switch broadband, for good · incredible broadband speeds · a plan that you choose · 1% of your bill going to charity.",cuckoo.co,EC1N 2HT,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,4.17,2022-09-01,0
09032442,NEXUS FIBRE SOLUTIONS LIMITED,140,5533920,0.91,0.91,,Medium,05/09/2014 00:00:00,"Experienced utility contractor operating across the south of england, providing all civils and fibre services to network operators and isp’s.",ccncommunications.co.uk,SO14 3TJ,Telecommunications,Telecommunications: Site Services,,0,,0
10639810,TELCOM INFRASTRUCTURE LIMITED,160,0,1.539,1.539,,Medium,02/25/2017 00:00:00,"On a mission to change the country's internet, providing ultrafast business broadband and dedicated leased lines over wireless or fibre.",telcom.uk,M4 1LN,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,0,,0
07781907,WIG INDOOR NETWORKS LIMITED,33,9023793,0.2325,0.198,0.267,Small,09/21/2011 00:00:00,"Wig is an independent, pioneering wireless infrastructure operator and the uk market leader for neutral host connectivity solutions.",wirelessinfrastructure.co.uk,EC2M 1QS,Telecommunications,Telecommunications: Wireless Connectivity,1686160.01,0,,0
01591325,SUPERLEC ELECTRICAL DISTRIBUTORS LIMITED,78,34277436,0.303,0.319,0.287,Medium,10/14/1981 00:00:00,,superlecdirect.com,TS2 1RX,Telecommunications,Telecommunications: Site Services,,0,,0
08007584,VEREVO LIMITED,443,99426105,0.393,0.467,0.319,Large,03/27/2012 00:00:00,"Experienced utility contractor operating across the south of england, providing all civils and fibre services to network operators and isp’s.",ccncommunications.co.uk,PO13 9FX,Telecommunications,Telecommunications: Site Services,,0,,0
07488363,CITYFIBRE HOLDINGS LIMITED,4598,7245228,0.4325,0.707,0.158,Large,01/11/2011 00:00:00,Cityfibre installs full fibre optic cables for homes and businesses in the uk. get connected to your favorite network with fibre broadband near you.,cityfibre.com,WC2E 9HE,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,29,2017-08-01,0
08772997,CITYFIBRE INFRASTRUCTURE HOLDINGS LIMITED,4766,96177085,0.322,0.553,0.091,Large,11/13/2013 00:00:00,Cityfibre installs full fibre optic cables for homes and businesses in the uk. get connected to your favorite network with fibre broadband near you.,cityfibre.com,WC2E 9HE,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
13097814,ES BROADCAST LIMITED,77,84497798,0.3395,0.145,0.534,Large,12/23/2020 00:00:00,"Es broadcast provides end to end solutions to the professional broadcast industry, from broadcast equipment sales and equipment hire to systems integration.",esbroadcast.com,WD18 8RH,"Media and Publishing, Telecommunications","Media and Publishing: Broadcasting Services, Telecommunications: Broadcasting",,0,,0
04109894,ESSANET LIMITED,77,102191746,0.316,0.213,0.419,Large,11/17/2000 00:00:00,"Experts in networks: distributors of wifi, routers, access points, switches, cables, firewalls, voip, and data cabinets to small business and installers.",broadbandbuyer.com,MK5 8NH,Telecommunications,Telecommunications: Site Services,,0,,0
10191690,MIDLAND NETWORKS GROUP HOLDINGS LIMITED,35,2424975,0.76,0.76,,Small,05/20/2016 00:00:00,"At midland networks, we provide installation and support for business telephone systems including voip telephone systems, mobile boosters, broadband, data cabling and network cabling in birmingham. find out what we can do for your business here.",midlandnetworks.co.uk,WR1 1EE,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Site Services",,0,,0
06522217,TOTAL NETWORK SOLUTIONS (EUROPE) LIMITED,26,1808872,0.316,0.316,,Small,03/04/2008 00:00:00,"Total network solutions (tns) is a specialist systems integration company attaining 25 years’ experience in the it & telecom industry. our organisation provides an array of network solutions, mixed with professional support services. network installation, uk.",tnscomms.co.uk,ST5 6AZ,"Data Infrastructure, Telecommunications, Electronics Manufacturing","Data Infrastructure: Data Infrastructure Hardware, Telecommunications: Fibre Connectivity, Telecommunications: Site Services, Electronics Manufacturing: Communications",,0,,0
11427267,JURASSIC FIBRE LIMITED,1112,5793840,5.044499999999999,1.271,8.818,Large,06/21/2018 00:00:00,"Whether you’re connecting with customers or loved ones, feel empowered with ultrafast fibre broadband from jurassic fibre. discover more here.",jurassic-fibre.com,EC1N 2HT,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
08786229,ITS TECHNOLOGY GROUP LIMITED,270,17047901,0.475,0.475,,Large,11/22/2013 00:00:00,Its & local partner network connect held an event to inform businesses based in tameside about the benefits of the full fibre network that’s on their doorstep.,itstechnologygroup.com,WA4 4GE,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,147.3,2023-10-01,0
08872171,ROCK SEVEN MOBILE SERVICES LIMITED,32,16592485,0.2935,0.292,0.295,Medium,01/31/2014 00:00:00,Yb tracking - iridium satellite tracking - home,ybtracking.com,GL2 8AX,Telecommunications,Telecommunications: Satellite Communications,,0,2018-10-01,0
10498823,BOX BROADBAND LIMITED,162,11258812,1.391,1.391,,Medium,11/28/2016 00:00:00,"Get ultrafast, reliable fibre broadband for your home or business, in your area around surrey or sussex with box broadband.",boxbroadband.co.uk,SS9 1PE,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
11051348,TOOB LIMITED,360,5402500,2.6155,1.758,3.473,Large,11/07/2017 00:00:00,"Toob are bringing fast, reliable and affordable full-fibre broadband to the south of england! benefit from 900 mbps download & upload speeds for just £25 a month.",toob.co.uk,PO6 3EN,Telecommunications,Telecommunications: Fibre Connectivity,,100,2023-05-01,0
09365904,CORRELL ELECTRICAL ENGINEERING LIMITED,115,22502655,1.128,1.128,,Medium,12/23/2014 00:00:00,,correllservices.com,TS12 2LQ,"Telecommunications, Energy Generation","Telecommunications: Site Services, Energy Generation: Offshore Wind",,0,2023-12-01,0
04666043,COUNTY BROADBAND LTD,478,6421866,0.5405,0.727,0.354,Large,02/13/2003 00:00:00,County broadband works with rural communities in east anglia to build hyperfast full-fibre networks with speeds of up to 900mbps,countybroadband.co.uk,CO6 3QU,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
08671303,LIGHTSPEED NETWORKS LTD,135,14156203,2.887,2.887,,Medium,09/02/2013 00:00:00,Bringing gigabit fast full fibre broadband with endless possibilities to the east of england.,lightspeed.co.uk,PE12 6ER,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
07702073,BROADWAY PARTNERS LIMITED,70,4868046,0.328,0.328,,Medium,07/12/2011 00:00:00,Are you looking for the best rural internet provider in uk? broadway broadband offers the fastest & cheapest internet. call us for rural internet options!,broadwaybroadband.co.uk,B4 6AT,Telecommunications,"Telecommunications: Wireless Connectivity, Telecommunications: Fibre Connectivity",,0,,0
09264169,ITC GLOBAL (UK) LIMITED,68,9444892,0.206,0.206,,Medium,10/15/2014 00:00:00,"Itc global, ensures your global satellite communications and it systems are performing securely and reliably, allowing you to focus on what is important without worrying about your connection, network, or systems.",itcglobal.com,TW18 4BP,Telecommunications,Telecommunications: Network Providers,,0,,0
07917955,FAIRLEA ONLINE LTD,19,1446207,0.216,0.216,,Small,01/20/2012 00:00:00,Description,fairleaonline.com,SW19 1QT,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
08190151,MS3 NETWORKS LIMITED,170,1553517,0.46799999999999997,0.65,0.286,Medium,08/23/2012 00:00:00,Bringing choice for full fibre broadband to homes & businesses across hull & the north of england. check your availability for ultrafast broadband today.,ms3networks.co.uk,HU13 9PD,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
08373544,COUNTY BROADBAND HOLDINGS LIMITED,455,6421866,0.4985,0.643,0.354,Large,01/24/2013 00:00:00,County broadband works with rural communities in east anglia to build hyperfast full-fibre networks with speeds of up to 900mbps,countybroadband.co.uk,CO6 3QU,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
13013369,LIGHTSPEED FIBRE HOLDINGS LTD,348,175052,10.79,10.79,,Large,11/12/2020 00:00:00,Bringing gigabit fast full fibre broadband with endless possibilities to the east of england.,lightspeed.co.uk,PE12 6ER,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
10072338,INDIGO GROUP HOLDINGS LIMITED,742,91554565,0.24,0.27,0.21,Large,03/18/2016 00:00:00,"Indigo is engineering a digital future to enhance the performance of data centres, fibre, network services, and wireless/5g.",indigotg.com,NP26 3DG,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Centres, Telecommunications: Wireless Connectivity, Telecommunications: Site Services",,0,,0
12668233,INOCEA LIMITED,900,426906282,0.5805,0.132,1.029,Large,06/13/2020 00:00:00,Society of maritime industries (smi) is the voice of the uk’s maritime engineering and business sector promoting and supporting companies,maritimeindustries.org,EC3V 3QQ,"Marine and Maritime, Telecommunications","Marine and Maritime: Professional services, Telecommunications: Satellite Communications",,0,,0
10305880,NOVO TECHNOLOGIES LTD,273,26755132,1.331,1.331,,Large,08/01/2016 00:00:00,,horsebridge.net,GL50 3DA,Telecommunications,Telecommunications: Wireless Connectivity,,0,,0
07413288,COMMUNITY FIBRE LIMITED,1970,50007427,1.0765,0.945,1.208,Large,10/20/2010 00:00:00,"Discover up to 3,000 mbps ftth broadband from community fibre. enjoy our 100% full fibre to the premises broadband straight into your home in london now with symmetrical uploads and downloads speeds.",communityfibre.co.uk,SW1P 4EN,Telecommunications,Telecommunications: Fibre Connectivity,,75,2022-10-01,0
07072502,AVANTI HYLAS 2 LIMITED,348,53515691,1.0175,1.507,0.528,Large,11/11/2009 00:00:00,"We are a world-leading provider of agile, secure and pioneering satellite technology across europe, the middle east and africa.",avanti.space,W12 7SL,"Space Energy, In-Orbit Servicing and Manufacturing, Space Economy, Telecommunications, Electronics Manufacturing","Space Energy: Operations Management, In-Orbit Servicing and Manufacturing: Servicing, Space Economy: Mapping, Space Economy: Data Infrastructures, Telecommunications: Satellite Communications, Electronics Manufacturing: Communications",,0,,0
04366668,TROOLI LTD,389,10640867,0.515,0.593,0.437,Large,02/05/2002 00:00:00,,callflow.co.uk,ME19 4AE,Telecommunications,Telecommunications: Fibre Connectivity,,26.76,2023-04-01,0
08627828,4SITE TELECOMS UK LTD,112,30972516,1.179,1.764,0.594,Medium,07/29/2013 00:00:00,"Indigo is engineering a digital future to enhance the performance of data centres, fibre, network services, and wireless/5g.",indigotg.com,NP26 3DG,"Data Infrastructure, Telecommunications","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Centres, Telecommunications: Wireless Connectivity, Telecommunications: Site Services",,0,,0
00883132,SOCIETY OF MARITIME INDUSTRIES LIMITED,27,771603,0.364,0.364,,Small,07/08/1966 00:00:00,Society of maritime industries (smi) is the voice of the uk’s maritime engineering and business sector promoting and supporting companies,maritimeindustries.org,EC2R 8AY,"Marine and Maritime, Telecommunications","Marine and Maritime: Professional services, Telecommunications: Satellite Communications",,0,,0
09964744,QUANTUM COMMUNICATIONS LIMITED,78,8387365,0.786,0.786,,Medium,01/22/2016 00:00:00,"Quantum air fibre is an internet service provider (isp) that delivers superfast broadband and phone solutions to customers accross lincolnshire. full fibre broadband up to 1000mbps, prices start from just £19/month join the broadband revolution",quantumbroadband.co.uk,LN8 6HF,Telecommunications,Telecommunications: Fibre Connectivity,,0,,0
SC587392,RADICA LTD,48,1910075,0.483,0.483,,Small,02/01/2018 00:00:00,,radica.com,EH42 1JJ,Telecommunications,Telecommunications: Broadcasting,,0,,0
05659614,EVOLVE B G LIMITED,202,12975852,0.779,0.779,,Medium,12/20/2005 00:00:00,"Evolveodm is a managed network solutions provider, with many years of experience. we specialise in public wifi, pci dss compliance & sd-wan solutions",evolveodm.co.uk,WN3 6PS,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
04632756,TELAPPLIANT LIMITED,89,14786186,0.1795,0.169,0.19,Medium,01/10/2003 00:00:00,We provide telephone services using voice-over-ip (voip). setup a free pay-as-you-go account or pay monthly.,telappliant.red,E14 9GE,Telecommunications,"Telecommunications: Fibre Connectivity, Telecommunications: Network Providers",,0,,0
